2022-09-01 23:39:46,835 | INFO | Threshold level 0.01:
2022-09-02 00:26:04,224 | INFO | Selecting 36 principal components making up 90% of the variance.

2022-09-02 00:26:04,542 | INFO | Best parameter set: {'C': 5, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}

2022-09-02 00:26:04,542 | INFO | Best MCC score: 0.360

2022-09-02 00:26:04,547 | INFO | Training Accuracy: 0.914, Training MCC: 0.859, Validation Accuracy: 0.467, Validation MCC: 0.037, Fold: 1
2022-09-02 00:26:04,551 | INFO | Training Accuracy: 0.862, Training MCC: 0.777, Validation Accuracy: 0.400, Validation MCC: -0.134, Fold: 2
2022-09-02 00:26:04,555 | INFO | Training Accuracy: 0.862, Training MCC: 0.767, Validation Accuracy: 0.400, Validation MCC: 0.096, Fold: 3
2022-09-02 00:26:04,559 | INFO | Training Accuracy: 0.879, Training MCC: 0.803, Validation Accuracy: 0.333, Validation MCC: 0.047, Fold: 4
2022-09-02 00:26:04,564 | INFO | Training Accuracy: 0.862, Training MCC: 0.767, Validation Accuracy: 0.600, Validation MCC: 0.352, Fold: 5
2022-09-02 00:26:04,565 | INFO | AVG Training Accuracy: 0.876, AVG Training MCC: 0.795, AVG Validation Accuracy: 0.440, AVG Validation MCC: 0.080

2022-09-02 00:26:04,573 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:26:04,574 | INFO | -----------------------

2022-09-02 00:26:04,594 | INFO | Selecting 35 principal components making up 90% of the variance.

2022-09-02 00:29:05,732 | INFO | Best parameter set: {'alpha': 0.0, 'gamma': 1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 5, 'subsample': 1}

2022-09-02 00:29:05,732 | INFO | Best MCC score: 0.403

2022-09-02 00:29:05,768 | INFO | Training Accuracy: 0.983, Training MCC: 0.971, Validation Accuracy: 0.667, Validation MCC: 0.429, Fold: 1
2022-09-02 00:29:05,801 | INFO | Training Accuracy: 0.983, Training MCC: 0.972, Validation Accuracy: 0.400, Validation MCC: -0.126, Fold: 2
2022-09-02 00:29:05,813 | INFO | Training Accuracy: 0.948, Training MCC: 0.911, Validation Accuracy: 0.400, Validation MCC: -0.015, Fold: 3
2022-09-02 00:29:05,824 | INFO | Training Accuracy: 0.966, Training MCC: 0.943, Validation Accuracy: 0.533, Validation MCC: 0.342, Fold: 4
2022-09-02 00:29:05,836 | INFO | Training Accuracy: 0.948, Training MCC: 0.914, Validation Accuracy: 0.533, Validation MCC: 0.151, Fold: 5
2022-09-02 00:29:05,837 | INFO | AVG Training Accuracy: 0.966, AVG Training MCC: 0.942, AVG Validation Accuracy: 0.507, AVG Validation MCC: 0.156

2022-09-02 00:29:05,956 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:29:05,956 | INFO | -----------------------

2022-09-02 00:29:05,974 | INFO | Selecting 36 principal components making up 90% of the variance.

2022-09-02 00:29:42,713 | INFO | Best parameter set: {'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 1}

2022-09-02 00:29:42,713 | INFO | Best MCC score: 0.433

2022-09-02 00:29:42,722 | INFO | Training Accuracy: 0.810, Training MCC: 0.694, Validation Accuracy: 0.400, Validation MCC: -0.101, Fold: 1
2022-09-02 00:29:42,727 | INFO | Training Accuracy: 0.810, Training MCC: 0.690, Validation Accuracy: 0.333, Validation MCC: -0.092, Fold: 2
2022-09-02 00:29:42,732 | INFO | Training Accuracy: 0.810, Training MCC: 0.670, Validation Accuracy: 0.267, Validation MCC: -0.297, Fold: 3
2022-09-02 00:29:42,737 | INFO | Training Accuracy: 0.793, Training MCC: 0.651, Validation Accuracy: 0.267, Validation MCC: -0.135, Fold: 4
2022-09-02 00:29:42,742 | INFO | Training Accuracy: 0.828, Training MCC: 0.705, Validation Accuracy: 0.467, Validation MCC: 0.144, Fold: 5
2022-09-02 00:29:42,743 | INFO | AVG Training Accuracy: 0.810, AVG Training MCC: 0.682, AVG Validation Accuracy: 0.347, AVG Validation MCC: -0.096

2022-09-02 00:29:42,748 | INFO | Threshold level 0.50:
2022-09-02 00:29:42,749 | INFO | ---------------------

2022-09-02 00:29:42,775 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:29:42,776 | INFO | -----------------------

2022-09-02 00:29:42,790 | INFO | Selecting 44 principal components making up 95% of the variance.

2022-09-02 00:29:43,115 | INFO | Best parameter set: {'C': 10, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}

2022-09-02 00:29:43,116 | INFO | Best MCC score: 0.354

2022-09-02 00:29:43,121 | INFO | Training Accuracy: 0.948, Training MCC: 0.915, Validation Accuracy: 0.467, Validation MCC: 0.043, Fold: 1
2022-09-02 00:29:43,125 | INFO | Training Accuracy: 0.879, Training MCC: 0.801, Validation Accuracy: 0.600, Validation MCC: 0.253, Fold: 2
2022-09-02 00:29:43,129 | INFO | Training Accuracy: 0.931, Training MCC: 0.882, Validation Accuracy: 0.400, Validation MCC: 0.000, Fold: 3
2022-09-02 00:29:43,133 | INFO | Training Accuracy: 0.914, Training MCC: 0.859, Validation Accuracy: 0.400, Validation MCC: 0.103, Fold: 4
2022-09-02 00:29:43,137 | INFO | Training Accuracy: 0.914, Training MCC: 0.860, Validation Accuracy: 0.600, Validation MCC: 0.321, Fold: 5
2022-09-02 00:29:43,138 | INFO | AVG Training Accuracy: 0.917, AVG Training MCC: 0.863, AVG Validation Accuracy: 0.493, AVG Validation MCC: 0.144

2022-09-02 00:29:43,145 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:29:43,145 | INFO | -----------------------

2022-09-02 00:29:43,163 | INFO | Selecting 42 principal components making up 95% of the variance.

2022-09-02 00:32:56,160 | INFO | Best parameter set: {'alpha': 0.2, 'gamma': 0, 'lambda': 1, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}

2022-09-02 00:32:56,161 | INFO | Best MCC score: 0.392

2022-09-02 00:32:56,199 | INFO | Training Accuracy: 0.931, Training MCC: 0.888, Validation Accuracy: 0.600, Validation MCC: 0.311, Fold: 1
2022-09-02 00:32:56,210 | INFO | Training Accuracy: 0.948, Training MCC: 0.917, Validation Accuracy: 0.467, Validation MCC: 0.134, Fold: 2
2022-09-02 00:32:56,226 | INFO | Training Accuracy: 0.897, Training MCC: 0.822, Validation Accuracy: 0.467, Validation MCC: 0.096, Fold: 3
2022-09-02 00:32:56,239 | INFO | Training Accuracy: 0.828, Training MCC: 0.708, Validation Accuracy: 0.667, Validation MCC: 0.424, Fold: 4
2022-09-02 00:32:56,251 | INFO | Training Accuracy: 0.845, Training MCC: 0.734, Validation Accuracy: 0.667, Validation MCC: 0.522, Fold: 5
2022-09-02 00:32:56,253 | INFO | AVG Training Accuracy: 0.890, AVG Training MCC: 0.814, AVG Validation Accuracy: 0.573, AVG Validation MCC: 0.297

2022-09-02 00:32:56,381 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:32:56,382 | INFO | -----------------------

2022-09-02 00:32:56,399 | INFO | Selecting 44 principal components making up 95% of the variance.

2022-09-02 00:33:33,557 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 9}

2022-09-02 00:33:33,558 | INFO | Best MCC score: 0.376

2022-09-02 00:33:33,576 | INFO | Training Accuracy: 0.931, Training MCC: 0.884, Validation Accuracy: 0.533, Validation MCC: 0.182, Fold: 1
2022-09-02 00:33:33,591 | INFO | Training Accuracy: 0.914, Training MCC: 0.857, Validation Accuracy: 0.400, Validation MCC: -0.134, Fold: 2
2022-09-02 00:33:33,610 | INFO | Training Accuracy: 0.914, Training MCC: 0.852, Validation Accuracy: 0.467, Validation MCC: -0.045, Fold: 3
2022-09-02 00:33:33,627 | INFO | Training Accuracy: 0.931, Training MCC: 0.885, Validation Accuracy: 0.400, Validation MCC: 0.027, Fold: 4
2022-09-02 00:33:33,644 | INFO | Training Accuracy: 0.879, Training MCC: 0.803, Validation Accuracy: 0.533, Validation MCC: 0.197, Fold: 5
2022-09-02 00:33:33,645 | INFO | AVG Training Accuracy: 0.914, AVG Training MCC: 0.856, AVG Validation Accuracy: 0.467, AVG Validation MCC: 0.046

2022-09-02 00:33:35,502 | INFO | Threshold level 5.00:
2022-09-02 00:33:35,503 | INFO | ---------------------

2022-09-02 00:33:35,535 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:33:35,536 | INFO | -----------------------

2022-09-02 00:33:35,549 | INFO | Selecting 22 principal components making up 75% of the variance.

2022-09-02 00:33:37,565 | INFO | Best parameter set: {'C': 100, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}

2022-09-02 00:33:37,566 | INFO | Best MCC score: 0.416

2022-09-02 00:33:37,571 | INFO | Training Accuracy: 0.845, Training MCC: 0.744, Validation Accuracy: 0.867, Validation MCC: 0.667, Fold: 1
2022-09-02 00:33:37,575 | INFO | Training Accuracy: 0.828, Training MCC: 0.712, Validation Accuracy: 0.667, Validation MCC: 0.246, Fold: 2
2022-09-02 00:33:37,579 | INFO | Training Accuracy: 0.810, Training MCC: 0.686, Validation Accuracy: 0.800, Validation MCC: 0.589, Fold: 3
2022-09-02 00:33:37,583 | INFO | Training Accuracy: 0.810, Training MCC: 0.660, Validation Accuracy: 0.533, Validation MCC: 0.364, Fold: 4
2022-09-02 00:33:37,586 | INFO | Training Accuracy: 0.793, Training MCC: 0.648, Validation Accuracy: 0.667, Validation MCC: 0.400, Fold: 5
2022-09-02 00:33:37,587 | INFO | AVG Training Accuracy: 0.817, AVG Training MCC: 0.690, AVG Validation Accuracy: 0.707, AVG Validation MCC: 0.453

2022-09-02 00:33:37,594 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:33:37,595 | INFO | -----------------------

2022-09-02 00:33:37,626 | INFO | Selecting 23 principal components making up 75% of the variance.

2022-09-02 00:36:16,665 | INFO | Best parameter set: {'alpha': 1.0, 'gamma': 2, 'lambda': 1, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}

2022-09-02 00:36:16,666 | INFO | Best MCC score: 0.225

2022-09-02 00:36:16,700 | INFO | Training Accuracy: 0.672, Training MCC: 0.426, Validation Accuracy: 0.467, Validation MCC: 0.116, Fold: 1
2022-09-02 00:36:16,712 | INFO | Training Accuracy: 0.655, Training MCC: 0.431, Validation Accuracy: 0.667, Validation MCC: 0.382, Fold: 2
2022-09-02 00:36:16,729 | INFO | Training Accuracy: 0.569, Training MCC: 0.226, Validation Accuracy: 0.400, Validation MCC: -0.206, Fold: 3
2022-09-02 00:36:16,743 | INFO | Training Accuracy: 0.672, Training MCC: 0.364, Validation Accuracy: 0.400, Validation MCC: -0.050, Fold: 4
2022-09-02 00:36:16,754 | INFO | Training Accuracy: 0.621, Training MCC: 0.296, Validation Accuracy: 0.533, Validation MCC: 0.092, Fold: 5
2022-09-02 00:36:16,756 | INFO | AVG Training Accuracy: 0.638, AVG Training MCC: 0.348, AVG Validation Accuracy: 0.493, AVG Validation MCC: 0.067

2022-09-02 00:36:16,764 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:36:16,764 | INFO | -----------------------

2022-09-02 00:36:16,786 | INFO | Selecting 22 principal components making up 75% of the variance.

2022-09-02 00:36:52,274 | INFO | Best parameter set: {'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 12}

2022-09-02 00:36:52,274 | INFO | Best MCC score: 0.360

2022-09-02 00:36:52,292 | INFO | Training Accuracy: 0.966, Training MCC: 0.943, Validation Accuracy: 0.467, Validation MCC: -0.059, Fold: 1
2022-09-02 00:36:52,307 | INFO | Training Accuracy: 0.983, Training MCC: 0.972, Validation Accuracy: 0.467, Validation MCC: -0.083, Fold: 2
2022-09-02 00:36:52,323 | INFO | Training Accuracy: 0.966, Training MCC: 0.944, Validation Accuracy: 0.733, Validation MCC: 0.316, Fold: 3
2022-09-02 00:36:52,339 | INFO | Training Accuracy: 0.983, Training MCC: 0.970, Validation Accuracy: 0.533, Validation MCC: 0.324, Fold: 4
2022-09-02 00:36:52,354 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.600, Validation MCC: 0.251, Fold: 5
2022-09-02 00:36:52,356 | INFO | AVG Training Accuracy: 0.979, AVG Training MCC: 0.966, AVG Validation Accuracy: 0.560, AVG Validation MCC: 0.150

2022-09-02 00:36:52,359 | INFO | Threshold level 5.00:
2022-09-02 00:36:52,360 | INFO | ---------------------

2022-09-02 00:36:52,386 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:36:52,387 | INFO | -----------------------

2022-09-02 00:36:52,401 | INFO | Selecting 25 principal components making up 80% of the variance.

2022-09-02 00:36:52,721 | INFO | Best parameter set: {'C': 10, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}

2022-09-02 00:36:52,721 | INFO | Best MCC score: 0.439

2022-09-02 00:36:52,727 | INFO | Training Accuracy: 0.828, Training MCC: 0.717, Validation Accuracy: 0.800, Validation MCC: 0.537, Fold: 1
2022-09-02 00:36:52,731 | INFO | Training Accuracy: 0.828, Training MCC: 0.712, Validation Accuracy: 0.600, Validation MCC: 0.034, Fold: 2
2022-09-02 00:36:52,735 | INFO | Training Accuracy: 0.793, Training MCC: 0.659, Validation Accuracy: 0.867, Validation MCC: 0.695, Fold: 3
2022-09-02 00:36:52,739 | INFO | Training Accuracy: 0.810, Training MCC: 0.660, Validation Accuracy: 0.467, Validation MCC: 0.167, Fold: 4
2022-09-02 00:36:52,742 | INFO | Training Accuracy: 0.845, Training MCC: 0.733, Validation Accuracy: 0.667, Validation MCC: 0.400, Fold: 5
2022-09-02 00:36:52,743 | INFO | AVG Training Accuracy: 0.821, AVG Training MCC: 0.696, AVG Validation Accuracy: 0.680, AVG Validation MCC: 0.367

2022-09-02 00:36:52,750 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:36:52,750 | INFO | -----------------------

2022-09-02 00:36:52,767 | INFO | Selecting 27 principal components making up 80% of the variance.

2022-09-02 00:39:39,209 | INFO | Best parameter set: {'alpha': 0.0, 'gamma': 3, 'lambda': 1, 'max_depth': 3, 'n_estimators': 7, 'subsample': 0.5}

2022-09-02 00:39:39,209 | INFO | Best MCC score: 0.248

2022-09-02 00:39:39,245 | INFO | Training Accuracy: 0.759, Training MCC: 0.584, Validation Accuracy: 0.467, Validation MCC: 0.306, Fold: 1
2022-09-02 00:39:39,257 | INFO | Training Accuracy: 0.741, Training MCC: 0.557, Validation Accuracy: 0.600, Validation MCC: 0.194, Fold: 2
2022-09-02 00:39:39,273 | INFO | Training Accuracy: 0.724, Training MCC: 0.526, Validation Accuracy: 0.533, Validation MCC: -0.098, Fold: 3
2022-09-02 00:39:39,287 | INFO | Training Accuracy: 0.672, Training MCC: 0.370, Validation Accuracy: 0.467, Validation MCC: 0.065, Fold: 4
2022-09-02 00:39:39,301 | INFO | Training Accuracy: 0.690, Training MCC: 0.433, Validation Accuracy: 0.533, Validation MCC: 0.151, Fold: 5
2022-09-02 00:39:39,302 | INFO | AVG Training Accuracy: 0.717, AVG Training MCC: 0.494, AVG Validation Accuracy: 0.520, AVG Validation MCC: 0.124

2022-09-02 00:39:39,311 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:39:39,311 | INFO | -----------------------

2022-09-02 00:39:39,334 | INFO | Selecting 26 principal components making up 80% of the variance.

2022-09-02 00:40:15,000 | INFO | Best parameter set: {'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'log2', 'n_estimators': 7}

2022-09-02 00:40:15,000 | INFO | Best MCC score: 0.388

2022-09-02 00:40:15,014 | INFO | Training Accuracy: 1.000, Training MCC: 1.000, Validation Accuracy: 0.400, Validation MCC: -0.206, Fold: 1
2022-09-02 00:40:15,024 | INFO | Training Accuracy: 0.966, Training MCC: 0.944, Validation Accuracy: 0.533, Validation MCC: 0.109, Fold: 2
2022-09-02 00:40:15,033 | INFO | Training Accuracy: 0.983, Training MCC: 0.971, Validation Accuracy: 0.667, Validation MCC: 0.144, Fold: 3
2022-09-02 00:40:15,044 | INFO | Training Accuracy: 0.983, Training MCC: 0.970, Validation Accuracy: 0.400, Validation MCC: 0.000, Fold: 4
2022-09-02 00:40:15,057 | INFO | Training Accuracy: 0.948, Training MCC: 0.911, Validation Accuracy: 0.400, Validation MCC: -0.215, Fold: 5
2022-09-02 00:40:15,059 | INFO | AVG Training Accuracy: 0.976, AVG Training MCC: 0.959, AVG Validation Accuracy: 0.480, AVG Validation MCC: -0.034

2022-09-02 00:40:15,063 | INFO | Threshold level 5.00:
2022-09-02 00:40:15,063 | INFO | ---------------------

2022-09-02 00:40:15,089 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:40:15,089 | INFO | -----------------------

2022-09-02 00:40:15,104 | INFO | Selecting 30 principal components making up 85% of the variance.

2022-09-02 00:40:15,446 | INFO | Best parameter set: {'C': 10, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}

2022-09-02 00:40:15,447 | INFO | Best MCC score: 0.412

2022-09-02 00:40:15,452 | INFO | Training Accuracy: 0.828, Training MCC: 0.717, Validation Accuracy: 0.733, Validation MCC: 0.250, Fold: 1
2022-09-02 00:40:15,456 | INFO | Training Accuracy: 0.828, Training MCC: 0.712, Validation Accuracy: 0.600, Validation MCC: 0.034, Fold: 2
2022-09-02 00:40:15,460 | INFO | Training Accuracy: 0.828, Training MCC: 0.713, Validation Accuracy: 0.867, Validation MCC: 0.695, Fold: 3
2022-09-02 00:40:15,464 | INFO | Training Accuracy: 0.810, Training MCC: 0.660, Validation Accuracy: 0.467, Validation MCC: 0.167, Fold: 4
2022-09-02 00:40:15,468 | INFO | Training Accuracy: 0.845, Training MCC: 0.733, Validation Accuracy: 0.733, Validation MCC: 0.529, Fold: 5
2022-09-02 00:40:15,469 | INFO | AVG Training Accuracy: 0.828, AVG Training MCC: 0.707, AVG Validation Accuracy: 0.680, AVG Validation MCC: 0.335

2022-09-02 00:40:15,475 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:40:15,475 | INFO | -----------------------

2022-09-02 00:40:15,497 | INFO | Selecting 31 principal components making up 85% of the variance.

2022-09-02 00:43:08,537 | INFO | Best parameter set: {'alpha': 0.8, 'gamma': 1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 5, 'subsample': 0.5}

2022-09-02 00:43:08,537 | INFO | Best MCC score: 0.243

2022-09-02 00:43:08,573 | INFO | Training Accuracy: 0.845, Training MCC: 0.742, Validation Accuracy: 0.467, Validation MCC: 0.116, Fold: 1
2022-09-02 00:43:08,585 | INFO | Training Accuracy: 0.793, Training MCC: 0.647, Validation Accuracy: 0.467, Validation MCC: 0.027, Fold: 2
2022-09-02 00:43:08,601 | INFO | Training Accuracy: 0.759, Training MCC: 0.584, Validation Accuracy: 0.400, Validation MCC: -0.206, Fold: 3
2022-09-02 00:43:08,616 | INFO | Training Accuracy: 0.845, Training MCC: 0.719, Validation Accuracy: 0.467, Validation MCC: 0.111, Fold: 4
2022-09-02 00:43:08,627 | INFO | Training Accuracy: 0.810, Training MCC: 0.666, Validation Accuracy: 0.333, Validation MCC: -0.164, Fold: 5
2022-09-02 00:43:08,629 | INFO | AVG Training Accuracy: 0.810, AVG Training MCC: 0.672, AVG Validation Accuracy: 0.427, AVG Validation MCC: -0.023

2022-09-02 00:43:08,637 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:43:08,637 | INFO | -----------------------

2022-09-02 00:43:08,661 | INFO | Selecting 30 principal components making up 85% of the variance.

2022-09-02 00:43:44,790 | INFO | Best parameter set: {'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 1}

2022-09-02 00:43:44,790 | INFO | Best MCC score: 0.394

2022-09-02 00:43:44,799 | INFO | Training Accuracy: 0.741, Training MCC: 0.575, Validation Accuracy: 0.267, Validation MCC: -0.133, Fold: 1
2022-09-02 00:43:44,803 | INFO | Training Accuracy: 0.638, Training MCC: 0.433, Validation Accuracy: 0.533, Validation MCC: 0.030, Fold: 2
2022-09-02 00:43:44,807 | INFO | Training Accuracy: 0.690, Training MCC: 0.480, Validation Accuracy: 0.600, Validation MCC: 0.382, Fold: 3
2022-09-02 00:43:44,812 | INFO | Training Accuracy: 0.759, Training MCC: 0.580, Validation Accuracy: 0.400, Validation MCC: 0.053, Fold: 4
2022-09-02 00:43:44,817 | INFO | Training Accuracy: 0.707, Training MCC: 0.475, Validation Accuracy: 0.600, Validation MCC: 0.288, Fold: 5
2022-09-02 00:43:44,819 | INFO | AVG Training Accuracy: 0.707, AVG Training MCC: 0.509, AVG Validation Accuracy: 0.480, AVG Validation MCC: 0.124

2022-09-02 00:43:44,823 | INFO | Threshold level 5.00:
2022-09-02 00:43:44,823 | INFO | ---------------------

2022-09-02 00:43:44,849 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:43:44,850 | INFO | -----------------------

2022-09-02 00:43:44,863 | INFO | Selecting 35 principal components making up 90% of the variance.

2022-09-02 00:43:45,177 | INFO | Best parameter set: {'C': 10, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}

2022-09-02 00:43:45,177 | INFO | Best MCC score: 0.467

2022-09-02 00:43:45,183 | INFO | Training Accuracy: 0.828, Training MCC: 0.717, Validation Accuracy: 0.800, Validation MCC: 0.492, Fold: 1
2022-09-02 00:43:45,186 | INFO | Training Accuracy: 0.845, Training MCC: 0.745, Validation Accuracy: 0.667, Validation MCC: 0.204, Fold: 2
2022-09-02 00:43:45,190 | INFO | Training Accuracy: 0.810, Training MCC: 0.691, Validation Accuracy: 0.800, Validation MCC: 0.589, Fold: 3
2022-09-02 00:43:45,194 | INFO | Training Accuracy: 0.828, Training MCC: 0.697, Validation Accuracy: 0.533, Validation MCC: 0.274, Fold: 4
2022-09-02 00:43:45,198 | INFO | Training Accuracy: 0.862, Training MCC: 0.768, Validation Accuracy: 0.667, Validation MCC: 0.392, Fold: 5
2022-09-02 00:43:45,199 | INFO | AVG Training Accuracy: 0.834, AVG Training MCC: 0.724, AVG Validation Accuracy: 0.693, AVG Validation MCC: 0.390

2022-09-02 00:43:45,206 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:43:45,206 | INFO | -----------------------

2022-09-02 00:43:45,225 | INFO | Selecting 36 principal components making up 90% of the variance.

2022-09-02 00:46:46,992 | INFO | Best parameter set: {'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 2, 'n_estimators': 7, 'subsample': 0.5}

2022-09-02 00:46:46,993 | INFO | Best MCC score: 0.201

2022-09-02 00:46:47,031 | INFO | Training Accuracy: 0.828, Training MCC: 0.710, Validation Accuracy: 0.467, Validation MCC: 0.116, Fold: 1
2022-09-02 00:46:47,044 | INFO | Training Accuracy: 0.828, Training MCC: 0.712, Validation Accuracy: 0.533, Validation MCC: 0.109, Fold: 2
2022-09-02 00:46:47,079 | INFO | Training Accuracy: 0.776, Training MCC: 0.617, Validation Accuracy: 0.467, Validation MCC: 0.029, Fold: 3
2022-09-02 00:46:47,092 | INFO | Training Accuracy: 0.845, Training MCC: 0.720, Validation Accuracy: 0.267, Validation MCC: -0.166, Fold: 4
2022-09-02 00:46:47,104 | INFO | Training Accuracy: 0.862, Training MCC: 0.761, Validation Accuracy: 0.467, Validation MCC: 0.025, Fold: 5
2022-09-02 00:46:47,106 | INFO | AVG Training Accuracy: 0.828, AVG Training MCC: 0.704, AVG Validation Accuracy: 0.440, AVG Validation MCC: 0.023

2022-09-02 00:46:47,116 | INFO | Beginning analysis on Random Forest Classifier:
2022-09-02 00:46:47,116 | INFO | -----------------------

2022-09-02 00:46:47,139 | INFO | Selecting 36 principal components making up 90% of the variance.

2022-09-02 00:47:23,727 | INFO | Best parameter set: {'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.3, 'n_estimators': 2}

2022-09-02 00:47:23,727 | INFO | Best MCC score: 0.384

2022-09-02 00:47:23,736 | INFO | Training Accuracy: 0.862, Training MCC: 0.768, Validation Accuracy: 0.267, Validation MCC: -0.236, Fold: 1
2022-09-02 00:47:23,742 | INFO | Training Accuracy: 0.776, Training MCC: 0.651, Validation Accuracy: 0.667, Validation MCC: 0.289, Fold: 2
2022-09-02 00:47:23,747 | INFO | Training Accuracy: 0.793, Training MCC: 0.663, Validation Accuracy: 0.667, Validation MCC: 0.144, Fold: 3
2022-09-02 00:47:23,752 | INFO | Training Accuracy: 0.793, Training MCC: 0.635, Validation Accuracy: 0.400, Validation MCC: -0.030, Fold: 4
2022-09-02 00:47:23,758 | INFO | Training Accuracy: 0.828, Training MCC: 0.696, Validation Accuracy: 0.467, Validation MCC: -0.028, Fold: 5
2022-09-02 00:47:23,759 | INFO | AVG Training Accuracy: 0.810, AVG Training MCC: 0.682, AVG Validation Accuracy: 0.493, AVG Validation MCC: 0.028

2022-09-02 00:47:23,763 | INFO | Threshold level 5.00:
2022-09-02 00:47:23,763 | INFO | ---------------------

2022-09-02 00:47:23,792 | INFO | Beginning analysis on SVC with RBF Kernel:
2022-09-02 00:47:23,792 | INFO | -----------------------

2022-09-02 00:47:23,806 | INFO | Selecting 44 principal components making up 95% of the variance.

2022-09-02 00:47:24,129 | INFO | Best parameter set: {'C': 10, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}

2022-09-02 00:47:24,129 | INFO | Best MCC score: 0.480

2022-09-02 00:47:24,134 | INFO | Training Accuracy: 0.845, Training MCC: 0.751, Validation Accuracy: 0.667, Validation MCC: 0.042, Fold: 1
2022-09-02 00:47:24,138 | INFO | Training Accuracy: 0.845, Training MCC: 0.745, Validation Accuracy: 0.800, Validation MCC: 0.544, Fold: 2
2022-09-02 00:47:24,142 | INFO | Training Accuracy: 0.845, Training MCC: 0.751, Validation Accuracy: 0.800, Validation MCC: 0.589, Fold: 3
2022-09-02 00:47:24,146 | INFO | Training Accuracy: 0.845, Training MCC: 0.730, Validation Accuracy: 0.533, Validation MCC: 0.274, Fold: 4
2022-09-02 00:47:24,151 | INFO | Training Accuracy: 0.879, Training MCC: 0.796, Validation Accuracy: 0.667, Validation MCC: 0.400, Fold: 5
2022-09-02 00:47:24,152 | INFO | AVG Training Accuracy: 0.852, AVG Training MCC: 0.755, AVG Validation Accuracy: 0.693, AVG Validation MCC: 0.370

2022-09-02 00:47:24,159 | INFO | Beginning analysis on XGBoost Classifier:
2022-09-02 00:47:24,159 | INFO | -----------------------

2022-09-02 00:47:24,176 | INFO | Selecting 44 principal components making up 95% of the variance.

2022-09-02 00:50:39,615 | INFO | Best parameter set: {'alpha': 1.0, 'gamma': 2, 'lambda': 1, 'max_depth': 2, 'n_estimators': 5, 'subsample': 0.5}

2022-09-02 00:50:39,616 | INFO | Best MCC score: 0.252

2022-09-02 00:50:39,653 | INFO | Training Accuracy: 0.655, Training MCC: 0.397, Validation Accuracy: 0.333, Validation MCC: -0.174, Fold: 1
2022-09-02 00:50:39,665 | INFO | Training Accuracy: 0.672, Training MCC: 0.431, Validation Accuracy: 0.533, Validation MCC: 0.109, Fold: 2
2022-09-02 00:50:39,681 | INFO | Training Accuracy: 0.672, Training MCC: 0.419, Validation Accuracy: 0.533, Validation MCC: 0.088, Fold: 3
2022-09-02 00:50:39,694 | INFO | Training Accuracy: 0.707, Training MCC: 0.445, Validation Accuracy: 0.467, Validation MCC: 0.057, Fold: 4
